Date,CREDIT,TERM,TREND_BOND,TREND_FX,TREND_CMDTY
2022-12-01,-0.004455570699407607,-0.027140380558963728,-0.35974658104020163,0.08606026152255497,0.1900596634044427
2023-01-01,-0.011631538620658466,0.06955427685696525,-0.2412503416106867,0.07461532991766162,0.1261546120596928
2023-02-01,0.021065047641488865,-0.04104509149682367,-0.2745000665442481,0.10730782872779676,0.0168480383275873
2023-03-01,-0.019442994814411474,0.0321725700394917,-0.1716133848950977,0.07207832033216632,-0.07574061535794285
2023-04-01,-0.0029101617555107318,0.001064335807070993,-0.0738744574299457,0.01912641021033834,-0.13973118142180574
2023-05-01,0.00585245138953483,-0.026240285122236306,-0.08131683897602782,0.06317511601683656,-0.24995424226407004
2023-06-01,0.009111073370549061,0.007070471480550289,-0.06645888708121417,0.0275726050444719,-0.145475666369842
2023-07-01,0.009978135674458377,-0.02840329043241674,-0.11605481133441509,0.010132169182039963,-0.03835620148701124
2023-08-01,0.0149600163646888,-0.035497952906131225,-0.10214618382319329,0.004888721509233029,-0.02706606058324834
2023-09-01,0.019640901470664662,-0.07902244359274202,-0.09925788479517961,-0.001761931544026707,0.05835392621814217
2023-10-01,0.013482986961732779,-0.058074648242566806,-0.09414729918637676,0.012308984058452821,-0.010281389899493565
2023-11-01,-0.027258043318565406,0.08868734590324734,-0.0666318047303871,0.03495300568907178,-0.049490366410332776
2023-12-01,-0.017264950527465794,0.07601888105994403,0.04549599944406779,-0.012195772098938962,-0.09474622957071088
2024-01-01,0.007821837226558825,-0.025613329826853826,-0.05230964976675023,0.0827987850022841,-0.046818221432855855
2024-02-01,0.02084677662247536,-0.018852114125232244,-0.027019290937950857,0.059062295975176204,-0.01741228550783569
2024-03-01,-0.005109134014947392,0.0044641405618981445,-0.06762215722664078,0.08803101665038293,0.027995157644843394
2024-04-01,0.0196154694698768,-0.05992781404857228,-0.1356440229428051,0.1141955115345743,0.05168528012646556
2024-05-01,-0.005779424046099768,0.02140008049077191,-0.07683268810244537,0.07250744020170985,0.11277781722461666
2024-06-01,-0.0007275601419070021,0.012804025778903716,-0.06061024062396847,0.09659118234622499,0.08158034507091372
2024-07-01,-0.0037713343859659965,0.024839288631048673,0.001424500020879793,0.08952733107148303,-0.033625313545999735
2024-08-01,-0.0031182293979912235,0.012033589352003382,0.053848126773407556,0.048747727593609014,-0.05079348540342721
2024-09-01,-0.002165861142975789,0.012519714357347667,0.15365769941236984,0.01648832183440807,-0.058603717042276515
2024-10-01,0.022087326191008394,-0.048483800539376065,0.15392035847917473,0.042593379453798486,-0.026205775537143206
2024-11-01,-0.0017082873985325708,0.016919515688128772,0.07469986908341053,0.08949565338282739,-0.021646381071131926
2024-12-01,0.017696227617332583,-0.06682771373374918,-0.07648008030460274,0.1502012956332277,0.022236637480773425
2025-01-01,0.010587928463400731,0.0018628543524314978,-0.04795176302122228,0.10561384492545822,0.04174778206322416
2025-02-01,-0.014864659303232886,0.049203053364233806,0.03091844960269241,0.09220494440137439,0.05833950062428295
2025-03-01,-0.00621784548858173,-0.01629717233010286,0.011381426438887399,0.05331561500789206,0.036501073796927685
2025-04-01,0.00375262662588427,-0.021844034981507,0.062046837483462736,-0.007779565141937894,-0.06538467668928005
2025-05-01,0.015367677166206573,-0.0299107196065882,0.0011891487592026184,0.004376807592819221,-0.04731508137662488
2025-06-01,-0.0023881698622478797,0.020921865988321686,0.00952585524608196,-0.032432883523772826,-0.0010558541480479855
2025-07-01,0.0022744339006982583,-0.010589413351550503,-0.038421836994700365,0.018215235063991697,0.05626954290220387
2025-08-01,0.0006930793969801563,-0.00875314896264956,-0.05934296546636897,0.016256412170688628,0.0663939486193007
2025-09-01,-0.010204055740855589,0.032890016576071934,-0.043486925089449735,0.024555036761063964,0.07356536790929258
2025-10-01,-0.0014162349098346683,0.010774689599645892,0.025175645957561388,0.013804408132104817,0.07473106039187927
2025-11-01,-0.0022629292791218614,-0.0017124530438996644,0.008041211778166302,-0.008455872737435421,0.10251857805404807
2025-12-01,0.005962455586132176,-0.01792789895680047,0.05803978951032118,-0.005039445171584056,0.13684554306733998
